user_id,1-01d,1-02d,1-03d,1-04d,1-05d,1-06d,1-07d,1-08d,1-09d,1-10d,1-11d,1-12d,1-13d,1-14d,1-15d,1-16d,1-17d,1-18d,1-19d,1-20d,1-21d,1-22d,1-23d,1-24d,1-25d,1-26d,1-27d,1-28d,1-29d,1-30d,2-01d,2-02d,2-03d,2-04d,2-05d,2-06d,2-07d,2-08d,2-09d,2-10d,2-11d,2-12d,2-13d,2-14d,2-15d,2-16d,2-17d,2-18d,2-19d,2-20d,2-21d,2-22d,2-23d,2-24d,2-25d,2-26d,2-27d,2-28d,2-29d,2-30d,3-01d,3-02d,3-03d,3-04d,3-05d,3-06d,3-07d,3-08d,3-09d,3-10d,3-11d,3-12d,3-13d,3-14d,3-15d,3-16d,3-17d,3-18d,3-19d,3-20d,3-21d,3-22d,3-23d,3-24d,3-25d,3-26d,3-27d,3-28d,3-29d,3-30d,4-01d,4-02d,4-03d,4-04d,4-05d,4-06d,4-07d,4-08d,4-09d,4-10d,4-11d,4-12d,4-13d,4-14d,4-15d,4-16d,4-17d,4-18d,4-19d,4-20d,4-21d,4-22d,4-23d,4-24d,4-25d,4-26d,4-27d,4-28d,4-29d,4-30d,5-01d,5-02d,5-03d,5-04d,5-05d,5-06d,5-07d,5-08d,5-09d,5-10d,5-11d,5-12d,5-13d,5-14d,5-15d,5-16d,5-17d,5-18d,5-19d,5-20d,5-21d,5-22d,5-23d,5-24d,5-25d,5-26d,5-27d,5-28d,5-29d,5-30d,1-Fri,1-Mon,1-Sat,1-Sun,1-Thu,1-Tue,1-Wed,2-Fri,2-Mon,2-Sat,2-Sun,2-Thu,2-Tue,2-Wed,3-Fri,3-Mon,3-Sat,3-Sun,3-Thu,3-Tue,3-Wed,4-Fri,4-Mon,4-Sat,4-Sun,4-Thu,4-Tue,4-Wed,5-Fri,5-Mon,5-Sat,5-Sun,5-Thu,5-Tue,5-Wed,1-07h,1-08h,1-09h,1-10h,1-11h,1-12h,1-13h,1-14h,1-15h,1-16h,1-17h,1-18h,1-19h,1-20h,1-21h,1-22h,1-23h,2-07h,2-08h,2-09h,2-10h,2-11h,2-12h,2-13h,2-14h,2-15h,2-16h,2-17h,2-18h,2-19h,2-20h,2-21h,2-22h,2-23h,3-07h,3-08h,3-09h,3-10h,3-11h,3-12h,3-13h,3-14h,3-15h,3-16h,3-17h,3-18h,3-19h,3-20h,3-21h,3-22h,3-23h,4-07h,4-08h,4-09h,4-10h,4-11h,4-12h,4-13h,4-14h,4-15h,4-16h,4-17h,4-18h,4-19h,4-20h,4-21h,4-22h,4-23h,5-07h,5-08h,5-09h,5-10h,5-11h,5-12h,5-13h,5-14h,5-15h,5-16h,5-17h,5-18h,5-19h,5-20h,5-21h,5-22h,5-23h
929,5770.0,0.0,0.0,3200.0,0.0,1050.0,2360.0,10460.0,10700.0,0.0,1810.0,890.0,8510.0,0.0,7510.0,0.0,4270.0,0.0,9280.0,0.0,1380.0,3440.0,0.0,410.0,3130.0,2680.0,0.0,0.0,710.0,4560.0,0.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.0,0.0,0.0,1020.0,0.0,0.0,0.0,9360.0,0.0,0.0,0.0,0.0,14500.0,0.0,0.0,0.0,7390.0,1290.0,21410.0,0.0,1900.0,0.0,0.0,0.0,0.0,10550.0,29980.0,0.0,0.0,0.0,8100.0,57490.0,0.0,22730.0,0.0,14780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27650.0,22640.0,8380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.0,9500.0,0.0,0.0,0.0,38220.0,1080.0,0.0,84310.0,0.0,14620.0,1700.0,570.0,21410.0,0.0,1040.0,280.0,1660.0,0.0,1170.0,22420.0,10050.0,1140.0,0.0,0.0,0.0,1150.0,49710.0,21560.0,0.0,9560.0,15260.0,3740.0,27890.0,12850.0,4680.0,8140.0,21410.0,38160.0,14500.0,1900.0,2310.0,0.0,7390.0,8380.0,8100.0,14780.0,0.0,75350.0,57490.0,38200.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,41110.0,95990.0,94620.0,38620.0,1700.0,280.0,16280.0,6790.0,9280.0,10220.0,1380.0,5980.0,2610.0,2790.0,0.0,8030.0,0.0,5380.0,0.0,0.0,10640.0,2430.0,5340.0,11250.0,1020.0,37810.0,17500.0,0.0,0.0,2840.0,0.0,870.0,9360.0,0.0,7390.0,0.0,0.0,0.0,0.0,0.0,8880.0,8380.0,10550.0,27650.0,0.0,57490.0,0.0,0.0,0.0,0.0,29980.0,0.0,22730.0,0.0,0.0,0.0,25070.0,20450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.0,0.0,0.0,81530.0,0.0,5530.0,15280.0,740.0,49830.0,12300.0,1700.0,14740.0,3400.0,0.0,0.0,20740.0,21770.0,1080.0,38120.0,21840.0
930,0.0,2450.0,3410.0,0.0,3400.0,0.0,1320.0,0.0,1960.0,1340.0,3520.0,2810.0,2550.0,0.0,0.0,0.0,900.0,4400.0,0.0,0.0,14050.0,1250.0,14480.0,620.0,3750.0,2470.0,1900.0,0.0,0.0,0.0,48960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,65230.0,0.0,0.0,17210.0,5150.0,0.0,0.0,0.0,468500.0,0.0,23630.0,0.0,29230.0,0.0,0.0,162950.0,0.0,0.0,45270.0,0.0,62750.0,0.0,0.0,0.0,22820.0,0.0,68470.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152110.0,2227490.0,10890.0,108060.0,1700.0,31840.0,0.0,1121240.0,0.0,0.0,40830.0,10570.0,0.0,34130.0,0.0,0.0,8360.0,0.0,190950.0,183130.0,100610.0,0.0,0.0,47000.0,87450.0,0.0,3730.0,0.0,5380.0,208460.0,4450.0,18890.0,15370.0,1250.0,8680.0,6270.0,11670.0,0.0,0.0,17210.0,54110.0,0.0,0.0,69400.0,45270.0,0.0,107600.0,62750.0,46450.0,631450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218700.0,2435950.0,134740.0,1278730.0,203220.0,66250.0,236340.0,0.0,1860.0,14920.0,420.0,4450.0,7320.0,0.0,16090.0,3500.0,3150.0,2960.0,0.0,3400.0,0.0,0.0,6560.0,1950.0,41060.0,0.0,0.0,4170.0,0.0,0.0,0.0,48960.0,5150.0,0.0,0.0,0.0,17210.0,0.0,0.0,24170.0,0.0,0.0,0.0,29230.0,162950.0,0.0,68090.0,0.0,468500.0,0.0,0.0,62750.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42490.0,1221370.0,1300.0,0.0,234520.0,208460.0,1556510.0,928050.0,190950.0,5380.0,13340.0,0.0,46030.0,0.0,4660.0,120870.0,0.0
931,2970.0,4460.0,2940.0,20830.0,2590.0,0.0,0.0,0.0,3930.0,3450.0,0.0,0.0,0.0,14730.0,0.0,1930.0,0.0,0.0,1800.0,5810.0,11850.0,0.0,6260.0,1390.0,0.0,110.0,2660.0,0.0,0.0,0.0,7780.0,0.0,280740.0,0.0,0.0,0.0,34990.0,12730.0,4760.0,0.0,22780.0,0.0,0.0,7400.0,9500.0,31710.0,0.0,0.0,36930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,8960.0,0.0,87040.0,0.0,0.0,0.0,19490.0,0.0,0.0,34850.0,0.0,0.0,0.0,0.0,0.0,33690.0,89070.0,0.0,116790.0,0.0,0.0,0.0,0.0,30260.0,0.0,0.0,0.0,0.0,40680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,38520.0,299380.0,0.0,67230.0,17820.0,28060.0,3520.0,0.0,5460.0,3970.0,340.0,4280.0,0.0,0.0,0.0,1590.0,93390.0,203950.0,0.0,2900.0,0.0,124100.0,119380.0,0.0,1860.0,3470.0,89960.0,14590.0,8470.0,16580.0,26580.0,2970.0,4500.0,7780.0,20830.0,0.0,45430.0,42390.0,44610.0,36930.0,280740.0,22780.0,19490.0,241220.0,40680.0,33690.0,0.0,0.0,116790.0,0.0,0.0,0.0,9880.0,0.0,0.0,0.0,273380.0,18110.0,25570.0,124320.0,97360.0,162620.0,425810.0,1040.0,7250.0,24360.0,7360.0,3050.0,0.0,0.0,10190.0,4260.0,1880.0,6260.0,2010.0,450.0,9740.0,1810.0,8050.0,0.0,20510.0,0.0,36930.0,0.0,0.0,31710.0,85220.0,4760.0,263570.0,0.0,0.0,7400.0,0.0,0.0,0.0,22780.0,0.0,0.0,30260.0,34850.0,0.0,16210.0,0.0,0.0,139160.0,89140.0,19490.0,0.0,0.0,0.0,89070.0,0.0,0.0,33690.0,0.0,0.0,9880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.0,0.0,3470.0,13670.0,16750.0,124100.0,5380.0,32410.0,5840.0,20140.0,214480.0,39870.0,41790.0,0.0,145880.0,89960.0,367880.0
932,0.0,1630.0,8240.0,0.0,0.0,21330.0,0.0,0.0,20540.0,0.0,5690.0,2830.0,1230.0,3240.0,3870.0,0.0,780.0,2390.0,2670.0,0.0,1890.0,7840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,37840.0,1170.0,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.0,8650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19940.0,0.0,0.0,0.0,0.0,0.0,11180.0,41840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125450.0,0.0,0.0,0.0,0.0,0.0,7550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,0.0,0.0,34730.0,0.0,7800.0,0.0,0.0,0.0,2120.0,26800.0,0.0,8220.0,1380.0,22560.0,25870.0,5130.0,11710.0,5500.0,9020.0,8080.0,0.0,1170.0,3310.0,37840.0,0.0,10390.0,8650.0,0.0,0.0,0.0,0.0,0.0,11180.0,61780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61530.0,8930.0,0.0,16020.0,2120.0,126820.0,0.0,4560.0,0.0,5570.0,0.0,5370.0,1530.0,0.0,6240.0,6850.0,10140.0,22990.0,1260.0,750.0,0.0,20000.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,7560.0,0.0,0.0,0.0,11960.0,2830.0,0.0,0.0,0.0,37840.0,1170.0,0.0,0.0,0.0,0.0,0.0,11180.0,0.0,19940.0,0.0,0.0,0.0,26750.0,15090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0,34730.0,26800.0,7550.0,0.0,1380.0,0.0,0.0,0.0,0.0,2120.0,125450.0,0.0,0.0,7800.0,0.0,1370.0
933,6040.0,0.0,0.0,0.0,19270.0,4420.0,0.0,0.0,1550.0,780.0,0.0,710.0,2470.0,10030.0,3180.0,0.0,4210.0,7690.0,2410.0,0.0,11680.0,3150.0,40730.0,25560.0,11360.0,2780.0,28060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,50790.0,0.0,0.0,3070.0,1820.0,0.0,0.0,0.0,0.0,44520.0,0.0,0.0,0.0,0.0,0.0,0.0,13740.0,0.0,0.0,44400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103070.0,0.0,0.0,113850.0,0.0,0.0,17210.0,0.0,0.0,0.0,0.0,82790.0,0.0,0.0,13540.0,0.0,0.0,0.0,0.0,30060.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172590.0,2390.0,0.0,73020.0,17390.0,92310.0,10920.0,59150.0,49170.0,0.0,5030.0,5300.0,0.0,59510.0,7610.0,4120.0,55420.0,0.0,0.0,353540.0,141110.0,13210.0,0.0,53570.0,0.0,2360.0,34950.0,42280.0,21710.0,12370.0,25170.0,30550.0,19050.0,1130.0,58260.0,50790.0,0.0,44400.0,3070.0,1820.0,0.0,82790.0,0.0,114380.0,116610.0,30060.0,17210.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,55680.0,25050.0,108990.0,78050.0,252560.0,445850.0,211540.0,4520.0,8050.0,2300.0,8470.0,43410.0,11040.0,4120.0,5270.0,7400.0,11790.0,0.0,17560.0,2320.0,210.0,1420.0,18950.0,39250.0,0.0,0.0,0.0,0.0,44400.0,0.0,95310.0,0.0,0.0,0.0,0.0,0.0,1130.0,13740.0,0.0,4890.0,0.0,103070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,17210.0,0.0,19520.0,113850.0,0.0,24080.0,82790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,0.0,17000.0,235410.0,17390.0,359240.0,15600.0,145740.0,0.0,2210.0,100400.0,3230.0,0.0,99550.0,24300.0,44050.0,0.0,77610.0,35990.0
934,0.0,15290.0,2590.0,530.0,2440.0,2010.0,2070.0,740.0,5320.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,9410.0,0.0,12000.0,0.0,1690.0,0.0,3350.0,0.0,0.0,430.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,13860.0,17580.0,12700.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88910.0,135970.0,12900.0,0.0,0.0,0.0,9660.0,0.0,0.0,5530.0,0.0,0.0,0.0,1230.0,0.0,12530.0,39920.0,32000.0,34200.0,900.0,18670.0,0.0,8800.0,0.0,48730.0,2080.0,8300.0,7550.0,0.0,0.0,10470.0,11420.0,22330.0,2070.0,13170.0,5790.0,4280.0,530.0,1320.0,0.0,0.0,980.0,0.0,0.0,0.0,1850.0,17580.0,1450.0,13860.0,0.0,12700.0,0.0,0.0,88910.0,0.0,0.0,0.0,0.0,0.0,37110.0,68820.0,0.0,157300.0,9200.0,80730.0,36280.0,2660.0,1210.0,1590.0,6380.0,2440.0,600.0,1690.0,1060.0,550.0,13170.0,3750.0,860.0,8340.0,0.0,0.0,15290.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,31440.0,590.0,0.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88910.0,0.0,0.0,0.0,44530.0,0.0,0.0,0.0,9570.0,11270.0,48730.0,14990.0,0.0,19560.0,59290.0,38220.0,0.0,87530.0,4770.0,50980.0
935,360.0,1390.0,540.0,800.0,0.0,0.0,600.0,1300.0,5520.0,1280.0,0.0,2480.0,9570.0,3570.0,0.0,340.0,760.0,650.0,0.0,2070.0,4210.0,1650.0,1420.0,1210.0,410.0,7120.0,14120.0,1910.0,15110.0,540.0,0.0,0.0,13860.0,8750.0,0.0,0.0,6700.0,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,7620.0,0.0,0.0,0.0,0.0,0.0,0.0,24010.0,0.0,16000.0,0.0,0.0,0.0,78630.0,0.0,0.0,0.0,20050.0,0.0,0.0,26640.0,1310.0,0.0,0.0,0.0,26150.0,0.0,0.0,15170.0,0.0,0.0,0.0,0.0,1020.0,0.0,700.0,57890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32250.0,0.0,0.0,0.0,0.0,1180.0,0.0,82220.0,0.0,1180.0,880.0,1110.0,0.0,17970.0,168630.0,1820.0,4190.0,44010.0,1630.0,0.0,11180.0,77810.0,0.0,0.0,0.0,0.0,0.0,2450.0,279710.0,0.0,0.0,0.0,8080.0,0.0,25760.0,9210.0,10290.0,18420.0,9600.0,3790.0,1860.0,0.0,2550.0,6700.0,0.0,0.0,21480.0,10220.0,1020.0,57890.0,105270.0,41190.0,26150.0,16000.0,20050.0,32250.0,0.0,0.0,0.0,0.0,0.0,0.0,5370.0,1180.0,44890.0,10820.0,1820.0,31600.0,608370.0,1180.0,0.0,22710.0,8470.0,0.0,7120.0,3940.0,4870.0,1360.0,2650.0,800.0,13040.0,4680.0,2580.0,1800.0,3320.0,410.0,1470.0,0.0,0.0,0.0,2550.0,0.0,1470.0,0.0,0.0,0.0,8750.0,0.0,7620.0,5020.0,12390.0,1680.0,0.0,16000.0,0.0,0.0,0.0,24010.0,15170.0,1020.0,0.0,0.0,0.0,0.0,77940.0,1310.0,0.0,26850.0,26640.0,78630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32250.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.0,750.0,76380.0,2880.0,8080.0,17170.0,880.0,44010.0,82070.0,970.0,169960.0,1630.0,850.0,0.0,279710.0,14520.0
936,0.0,5290.0,0.0,600.0,1230.0,890.0,0.0,2920.0,0.0,3380.0,4750.0,1090.0,17720.0,7180.0,440.0,1940.0,1290.0,4160.0,1140.0,1150.0,420.0,0.0,300.0,9730.0,320.0,86510.0,580.0,6730.0,1500.0,1190.0,0.0,0.0,660.0,8450.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,9700.0,880.0,0.0,0.0,0.0,0.0,0.0,11720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18740.0,0.0,35730.0,10940.0,0.0,110350.0,21090.0,0.0,0.0,44650.0,0.0,20760.0,0.0,72330.0,0.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,26090.0,81920.0,0.0,0.0,0.0,1880.0,16720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,19020.0,24010.0,0.0,28410.0,840.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,3230.0,4150.0,0.0,730.0,2180.0,0.0,0.0,0.0,67350.0,9320.0,0.0,20340.0,8720.0,14330.0,4860.0,89970.0,14400.0,9830.0,0.0,21420.0,980.0,0.0,7080.0,1540.0,8450.0,20760.0,35460.0,110350.0,95300.0,10940.0,42590.0,162300.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,27240.0,2770.0,71500.0,37730.0,19710.0,2180.0,1300.0,2450.0,5330.0,9260.0,4050.0,3180.0,940.0,8860.0,960.0,2500.0,790.0,2470.0,1890.0,9080.0,16710.0,3520.0,2130.0,88330.0,0.0,660.0,7080.0,0.0,0.0,7370.0,0.0,9700.0,0.0,880.0,0.0,11720.0,1080.0,980.0,0.0,0.0,0.0,10940.0,97230.0,1880.0,0.0,44650.0,26730.0,18740.0,21090.0,0.0,10190.0,0.0,81920.0,0.0,16500.0,110350.0,37480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1200.0,3740.0,840.0,0.0,68040.0,2070.0,0.0,0.0,25320.0,5420.0,30220.0,730.0,21590.0,0.0,0.0,1300.0
937,970.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1450.0,0.0,0.0,0.0,500.0,2740.0,11050.0,0.0,0.0,2000.0,0.0,2590.0,220.0,0.0,0.0,4350.0,640.0,0.0,920.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,0.0,5540.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7730.0,0.0,97890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13460.0,0.0,0.0,0.0,0.0,0.0,26700.0,0.0,0.0,0.0,0.0,102120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72460.0,0.0,0.0,0.0,0.0,0.0,9820.0,0.0,0.0,1670.0,140620.0,9550.0,0.0,23740.0,0.0,0.0,600.0,3550.0,48470.0,4010.0,1450.0,3960.0,12020.0,0.0,4350.0,2640.0,0.0,0.0,2220.0,8580.0,3710.0,103430.0,0.0,0.0,0.0,0.0,102120.0,9670.0,26700.0,13460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58020.0,2270.0,144170.0,72460.0,0.0,205320.0,970.0,0.0,0.0,1590.0,2000.0,610.0,760.0,0.0,500.0,1450.0,0.0,0.0,6220.0,0.0,11050.0,0.0,3280.0,0.0,100110.0,0.0,0.0,0.0,0.0,0.0,3710.0,0.0,0.0,7730.0,0.0,850.0,0.0,0.0,0.0,5540.0,19940.0,0.0,9670.0,82180.0,0.0,13460.0,0.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,1360.0,9590.0,3550.0,0.0,173030.0,0.0,24650.0,73060.0,46200.0,0.0,149040.0
938,1820.0,14590.0,1220.0,0.0,0.0,3080.0,1390.0,640.0,720.0,11200.0,0.0,0.0,0.0,0.0,780.0,1690.0,13790.0,4960.0,4820.0,0.0,910.0,0.0,700.0,14810.0,0.0,6100.0,2370.0,990.0,0.0,3870.0,0.0,92410.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,19240.0,0.0,0.0,0.0,2610.0,0.0,1090.0,0.0,0.0,0.0,0.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,12830.0,0.0,38870.0,0.0,0.0,0.0,0.0,17280.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,43480.0,0.0,0.0,11870.0,0.0,0.0,0.0,0.0,0.0,68100.0,7280.0,0.0,0.0,16750.0,23020.0,0.0,0.0,0.0,0.0,0.0,13540.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,820.0,14010.0,1750.0,23690.0,13450.0,0.0,9720.0,41340.0,960.0,37250.0,1000.0,18740.0,34110.0,0.0,4370.0,0.0,5160.0,17880.0,9620.0,20560.0,1070.0,26390.0,84920.0,39580.0,0.0,63740.0,0.0,700.0,5450.0,21570.0,3290.0,3240.0,10920.0,41020.0,4960.0,0.0,92410.0,0.0,21990.0,0.0,1090.0,19240.0,17280.0,0.0,16750.0,105370.0,0.0,69180.0,19150.0,0.0,4740.0,0.0,0.0,13540.0,0.0,0.0,42570.0,11490.0,105550.0,54970.0,83740.0,72920.0,99890.0,3060.0,5320.0,0.0,5380.0,9630.0,0.0,4920.0,1600.0,5420.0,3810.0,1770.0,1190.0,910.0,16020.0,26930.0,700.0,3790.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,92410.0,3720.0,0.0,0.0,0.0,5210.0,6200.0,0.0,0.0,25870.0,0.0,38870.0,8470.0,0.0,0.0,10570.0,28900.0,24320.0,0.0,0.0,1080.0,68100.0,41310.0,0.0,6110.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0,0.0,13540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41420.0,42300.0,27460.0,20940.0,10050.0,21370.0,23400.0,111310.0,300.0,2410.0,6130.0,14790.0,85350.0,59530.0,4370.0,0.0
