user_id,1-07h,1-08h,1-09h,1-10h,1-11h,1-12h,1-13h,1-14h,1-15h,1-16h,1-17h,1-18h,1-19h,1-20h,1-21h,1-22h,1-23h,2-07h,2-08h,2-09h,2-10h,2-11h,2-12h,2-13h,2-14h,2-15h,2-16h,2-17h,2-18h,2-19h,2-20h,2-21h,2-22h,2-23h,3-07h,3-08h,3-09h,3-10h,3-11h,3-12h,3-13h,3-14h,3-15h,3-16h,3-17h,3-18h,3-19h,3-20h,3-21h,3-22h,3-23h,4-07h,4-08h,4-09h,4-10h,4-11h,4-12h,4-13h,4-14h,4-15h,4-16h,4-17h,4-18h,4-19h,4-20h,4-21h,4-22h,4-23h,5-07h,5-08h,5-09h,5-10h,5-11h,5-12h,5-13h,5-14h,5-15h,5-16h,5-17h,5-18h,5-19h,5-20h,5-21h,5-22h,5-23h
863,2590.0,3560.0,0.0,6710.0,1080.0,0.0,0.0,14580.0,940.0,1590.0,4420.0,3940.0,7000.0,0.0,1710.0,14370.0,10580.0,0.0,0.0,0.0,18170.0,0.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21910.0,0.0,0.0,39290.0,0.0,0.0,120730.0,0.0,0.0,0.0,31970.0,1090.0,0.0,55870.0,84190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66850.0,203890.0,0.0,0.0,0.0,0.0,62140.0,990.0,0.0,5640.0,42680.0,3420.0,17840.0,0.0,0.0,17420.0
864,340.0,6160.0,4940.0,0.0,0.0,10740.0,9810.0,0.0,4560.0,0.0,550.0,0.0,0.0,230.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,8350.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9790.0,25810.0,0.0,36130.0,27440.0,14020.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37410.0,9240.0,5380.0,12610.0,75110.0,1500.0,18420.0,0.0,1180.0,0.0,22330.0,0.0,0.0,1850.0,780.0,26350.0,9740.0
865,3660.0,8400.0,5000.0,26960.0,6050.0,0.0,0.0,12290.0,0.0,0.0,26970.0,12570.0,0.0,25920.0,3560.0,0.0,1220.0,3270.0,2460.0,0.0,0.0,1140.0,1480.0,0.0,6740.0,0.0,0.0,0.0,0.0,0.0,16290.0,34850.0,26680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.0,0.0,0.0,0.0,635770.0,59820.0,1960.0,111920.0,0.0,238200.0,102540.0,4520.0,0.0,40880.0,3030.0,0.0,460.0
866,1450.0,0.0,9480.0,48030.0,31860.0,16490.0,22270.0,14170.0,9350.0,1610.0,3050.0,13560.0,29340.0,11130.0,3910.0,7010.0,2930.0,0.0,0.0,14280.0,0.0,0.0,0.0,0.0,0.0,4440.0,0.0,3770.0,0.0,43060.0,0.0,0.0,4380.0,0.0,0.0,0.0,0.0,6800.0,43380.0,16550.0,62950.0,84810.0,54050.0,15960.0,0.0,29940.0,76760.0,0.0,0.0,89040.0,43770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210920.0,0.0,2880.0,0.0,0.0,1330.0,0.0,0.0,30350.0,7230.0,252820.0,1420.0,5910.0,51170.0,27750.0,88210.0
867,6180.0,1550.0,0.0,2450.0,96760.0,3190.0,1740.0,1200.0,450.0,2910.0,10770.0,3210.0,6960.0,1670.0,10320.0,10300.0,4200.0,0.0,0.0,4710.0,63460.0,26080.0,0.0,0.0,0.0,0.0,8430.0,0.0,0.0,4360.0,4080.0,0.0,5940.0,0.0,0.0,0.0,0.0,0.0,76100.0,0.0,0.0,0.0,21340.0,0.0,0.0,16430.0,0.0,10000.0,0.0,27670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60890.0,22110.0,0.0,78590.0,790.0,49790.0,18820.0,36430.0,26420.0,310.0,222860.0,600.0,64030.0,18450.0,0.0,92430.0,20270.0
868,1650.0,28480.0,590.0,2420.0,3280.0,21570.0,1400.0,0.0,1180.0,870.0,2880.0,4680.0,10750.0,2010.0,0.0,0.0,5220.0,5070.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.0,0.0,0.0,2770.0,2340.0,650.0,0.0,0.0,900.0,82530.0,20880.0,17990.0,58270.0,26180.0,0.0,16460.0,0.0,0.0,0.0,96050.0,0.0,20670.0,0.0,0.0,0.0,76360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80430.0,18150.0,4070.0,49510.0,83100.0,2620.0,2160.0,800.0,393730.0,26990.0,91320.0,37090.0,2160.0,0.0,0.0,0.0,143810.0
869,3350.0,2260.0,4820.0,7980.0,9060.0,2510.0,5510.0,1210.0,10560.0,4400.0,0.0,4800.0,5400.0,10980.0,530.0,4450.0,800.0,2710.0,0.0,0.0,4350.0,1140.0,3830.0,0.0,0.0,0.0,15320.0,0.0,0.0,0.0,0.0,1350.0,14130.0,1120.0,0.0,680.0,0.0,1230.0,4140.0,0.0,108870.0,12630.0,0.0,21790.0,0.0,10430.0,0.0,25380.0,0.0,46290.0,21950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,6420.0,0.0,57700.0,0.0,0.0,0.0,0.0,20450.0,0.0,55340.0,0.0,0.0,124480.0,49260.0,23200.0,121300.0
870,620.0,6400.0,4440.0,2900.0,13730.0,970.0,0.0,6950.0,14250.0,6150.0,1820.0,700.0,0.0,2410.0,2370.0,3870.0,2290.0,10410.0,0.0,0.0,2230.0,0.0,5310.0,0.0,0.0,0.0,0.0,2910.0,0.0,0.0,4020.0,0.0,0.0,0.0,13520.0,0.0,0.0,0.0,0.0,31160.0,17320.0,17800.0,0.0,0.0,0.0,13910.0,45040.0,114980.0,0.0,0.0,6650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.0,0.0,16400.0,37020.0,0.0,28810.0,0.0,0.0,0.0,0.0,65730.0,1070.0,0.0,3400.0,0.0,0.0,7220.0
871,14850.0,4290.0,30950.0,7740.0,4220.0,44000.0,1230.0,5760.0,0.0,6100.0,0.0,4250.0,102240.0,0.0,6230.0,0.0,43300.0,0.0,0.0,0.0,0.0,0.0,3240.0,68240.0,0.0,0.0,69630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36530.0,0.0,0.0,456320.0,0.0,0.0,0.0,28190.0,0.0,8030.0,0.0,0.0,0.0,0.0,0.0,0.0,158110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43280.0,0.0,122880.0,16270.0,20420.0,0.0,1800.0,2270.0,3920.0,1590.0,152140.0,51690.0,0.0,43840.0,2970.0,117150.0,0.0
872,0.0,4100.0,3050.0,0.0,26280.0,0.0,6640.0,6200.0,11390.0,0.0,2680.0,76650.0,4560.0,1730.0,4380.0,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101580.0,0.0,14650.0,66860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21650.0,76750.0,144530.0,33710.0,1260.0,0.0,0.0,0.0,30380.0,3400.0,94200.0,0.0,85630.0,53720.0,0.0,50870.0,0.0
873,54870.0,9020.0,2880.0,18380.0,1890.0,0.0,880.0,2600.0,12140.0,0.0,16840.0,630.0,0.0,1210.0,15890.0,8110.0,1290.0,0.0,0.0,0.0,11590.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11730.0,0.0,0.0,18150.0,18270.0,0.0,29180.0,0.0,0.0,0.0,0.0,50360.0,0.0,0.0,0.0,25520.0,0.0,59090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,10880.0,0.0,0.0,0.0,3560.0,141870.0,270.0,11430.0,0.0,0.0,191250.0,183920.0,46040.0,3250.0
874,5470.0,6240.0,13080.0,7160.0,2280.0,5210.0,9260.0,3590.0,1830.0,0.0,0.0,8870.0,2720.0,4750.0,11530.0,2780.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,0.0,2230.0,0.0,0.0,8330.0,17390.0,0.0,75950.0,0.0,0.0,0.0,0.0,0.0,27250.0,0.0,74030.0,50350.0,51830.0,23050.0,0.0,0.0,0.0,74840.0,0.0,0.0,0.0,0.0,0.0,6350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570.0,5050.0,36750.0,3900.0,21050.0,106960.0,49820.0,18550.0,1140.0,0.0,190640.0,0.0,2580.0,1280.0,2810.0,445860.0,126170.0
875,8120.0,1270.0,0.0,6800.0,1030.0,3500.0,0.0,4500.0,17410.0,360.0,1460.0,7550.0,8680.0,1310.0,20330.0,2030.0,10310.0,0.0,0.0,0.0,0.0,2260.0,0.0,10220.0,0.0,0.0,21000.0,17870.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,29470.0,11910.0,0.0,0.0,0.0,30110.0,0.0,1500.0,0.0,17970.0,0.0,7400.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,1630.0,30080.0,1990.0,0.0,43660.0,0.0,880830.0,5390.0,730.0,1190.0,830.0,118660.0,4450.0,96550.0,33340.0,16550.0
876,10500.0,4180.0,4590.0,59360.0,400.0,4780.0,950.0,25970.0,5550.0,3690.0,8750.0,4180.0,4190.0,19890.0,0.0,3840.0,4000.0,3430.0,0.0,0.0,1460.0,0.0,0.0,0.0,0.0,23230.0,960.0,0.0,0.0,0.0,25310.0,0.0,2930.0,0.0,48730.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,2560.0,0.0,1760.0,0.0,32780.0,0.0,0.0,0.0,0.0,8130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,32970.0,55190.0,22950.0,3960.0,8910.0,470.0,0.0,235100.0,0.0,69160.0,550.0,0.0,210.0,0.0,71280.0,0.0,72940.0
877,22510.0,2920.0,11830.0,26860.0,2030.0,3500.0,34750.0,3180.0,3860.0,5070.0,3560.0,0.0,0.0,2850.0,5490.0,3820.0,32210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108350.0,0.0,55980.0,1710.0,0.0,0.0,0.0,0.0,0.0,53230.0,158190.0,158740.0,0.0,0.0,20000.0,5740.0,57590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,4380.0,1490.0,86130.0,750.0,0.0,30130.0,9540.0,164830.0,33330.0,0.0,23750.0,0.0,1150.0,0.0,2920.0,75460.0
878,7510.0,0.0,8700.0,44220.0,13050.0,7760.0,8680.0,0.0,0.0,8990.0,0.0,450.0,2950.0,9990.0,0.0,3750.0,11350.0,0.0,540.0,0.0,0.0,0.0,8010.0,7550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27420.0,0.0,0.0,86790.0,0.0,0.0,28520.0,0.0,0.0,0.0,0.0,0.0,0.0,117400.0,37460.0,57150.0,3640.0,7650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191630.0,61160.0,3960.0,266930.0,0.0,785310.0,0.0,0.0,2480.0,20030.0,18240.0,70770.0,1200.0,0.0,3840.0,8030.0,26050.0
879,2030.0,27740.0,1760.0,18730.0,7330.0,0.0,9810.0,2150.0,4480.0,28850.0,880.0,11170.0,13870.0,9490.0,52350.0,1350.0,280.0,0.0,13680.0,0.0,0.0,0.0,0.0,144920.0,0.0,23130.0,0.0,0.0,0.0,34890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6130.0,0.0,6040.0,0.0,0.0,0.0,0.0,80470.0,0.0,0.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10270.0,0.0,76420.0,8440.0,1440.0,27490.0,0.0,11180.0,7710.0,11110.0,94960.0,59790.0,232870.0,0.0,66850.0,188660.0
880,8710.0,0.0,0.0,720.0,1590.0,1950.0,0.0,4260.0,0.0,11370.0,910.0,1480.0,680.0,1200.0,4790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.0,0.0,10980.0,0.0,0.0,0.0,13600.0,0.0,1360.0,11110.0,0.0,0.0,49150.0,50200.0,0.0,0.0,74710.0,0.0,48430.0,0.0,91930.0,0.0,0.0,0.0,0.0,12420.0,0.0,3340.0,156010.0,0.0,0.0,9470.0,0.0,0.0,0.0,0.0,0.0,5170.0,0.0,0.0,0.0,47490.0,0.0,3340.0,36240.0,0.0,16600.0,1430.0,298620.0,0.0,0.0,0.0,6000.0,3000.0,1330.0,56180.0,418290.0,11380.0,48260.0,58700.0
881,17130.0,1610.0,31150.0,1300.0,0.0,6670.0,6390.0,0.0,4420.0,1230.0,2120.0,35560.0,0.0,1230.0,11080.0,3070.0,5640.0,0.0,0.0,0.0,0.0,19780.0,6270.0,0.0,27450.0,0.0,0.0,5990.0,0.0,0.0,0.0,0.0,15010.0,5250.0,0.0,0.0,44240.0,44420.0,0.0,0.0,110790.0,0.0,0.0,0.0,0.0,0.0,22350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179500.0,225990.0,2070.0,2280.0,44390.0,4410.0,67080.0,122240.0,1310.0,0.0,61720.0,0.0,272670.0,0.0,59380.0,2460.0
882,1320.0,6710.0,7180.0,2940.0,32790.0,5520.0,13770.0,53830.0,2720.0,1500.0,1990.0,5300.0,2600.0,11960.0,19490.0,4100.0,23020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10980.0,0.0,0.0,19620.0,0.0,3200.0,0.0,113730.0,203880.0,61700.0,1680.0,0.0,21930.0,21170.0,115960.0,0.0,0.0,0.0,600.0,6620.0,0.0,31560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22950.0,49340.0,105650.0,122540.0,10720.0,6670.0,158430.0,262560.0,98540.0,6030.0,0.0,9290.0,6950.0,180070.0,3020.0,22360.0,6600.0
883,0.0,14520.0,0.0,1820.0,8710.0,4660.0,5480.0,0.0,1490.0,0.0,9950.0,1520.0,2720.0,1620.0,1770.0,5160.0,3950.0,0.0,18280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11890.0,3340.0,0.0,0.0,1090.0,0.0,0.0,0.0,0.0,39550.0,0.0,18200.0,0.0,0.0,0.0,0.0,0.0,0.0,43950.0,0.0,19280.0,0.0,0.0,87610.0,15390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12390.0,0.0,770.0,1690.0,9820.0,20480.0,54350.0,3080.0,69230.0,13190.0,71300.0,0.0,16760.0,990.0,4080.0,4220.0,0.0
884,8850.0,27700.0,40620.0,7820.0,24750.0,0.0,8200.0,12480.0,3480.0,1860.0,13840.0,0.0,720.0,6360.0,3110.0,43670.0,0.0,2940.0,0.0,0.0,62660.0,0.0,0.0,0.0,0.0,650.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21110.0,4130.0,0.0,18150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,4840.0,65230.0,1030.0,0.0,5430.0,0.0,57670.0,0.0,40280.0,4900.0,256750.0,11840.0,5480.0,0.0,1600.0
885,6510.0,10160.0,0.0,1670.0,3060.0,2960.0,0.0,11970.0,6150.0,2400.0,2710.0,12000.0,3440.0,20080.0,800.0,5250.0,25340.0,0.0,0.0,480.0,0.0,0.0,0.0,12570.0,0.0,38110.0,0.0,4110.0,0.0,1920.0,0.0,18310.0,67710.0,12430.0,0.0,0.0,165400.0,0.0,0.0,0.0,10370.0,0.0,93920.0,14790.0,30400.0,0.0,0.0,0.0,17160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115040.0,0.0,0.0,0.0,0.0,11030.0,4550.0,0.0,8720.0,296650.0,6010.0,0.0,264110.0,56910.0,24270.0,2070.0,0.0,0.0,660.0,73130.0,22770.0,0.0
886,2300.0,0.0,12300.0,0.0,3810.0,404790.0,8770.0,3680.0,4760.0,0.0,4720.0,8380.0,12290.0,16610.0,9830.0,6640.0,910.0,0.0,0.0,0.0,31150.0,0.0,13630.0,0.0,0.0,9550.0,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,21540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98050.0,0.0,20950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205240.0,0.0,0.0,800.0,0.0,311040.0,8970.0,228080.0,46020.0,0.0,9340.0,195710.0,141370.0,9890.0,21480.0,5360.0,12230.0
887,2610.0,960.0,1970.0,2400.0,3670.0,0.0,810.0,11200.0,3440.0,4560.0,2520.0,5540.0,990.0,2350.0,0.0,1180.0,2410.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87550.0,3450.0,38230.0,1080.0,0.0,10470.0,58390.0,0.0,22930.0,91810.0,0.0,1390.0,23430.0,20670.0
888,1090.0,15840.0,3050.0,870.0,1050.0,13780.0,3240.0,1040.0,2160.0,3300.0,0.0,3880.0,27130.0,11540.0,1860.0,14590.0,5680.0,0.0,0.0,0.0,3980.0,680.0,0.0,0.0,0.0,0.0,1140.0,2080.0,4750.0,0.0,0.0,0.0,0.0,11250.0,20640.0,0.0,86370.0,0.0,0.0,48490.0,248440.0,25080.0,6000.0,0.0,0.0,0.0,22200.0,29910.0,0.0,29920.0,21220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30170.0,1620.0,8320.0,20930.0,0.0,920.0,37440.0,110890.0,230060.0,0.0,0.0,149900.0,221580.0,0.0,4550.0,6030.0,0.0
889,5110.0,3780.0,2320.0,10670.0,16500.0,13780.0,3230.0,12740.0,9270.0,2120.0,920.0,0.0,9880.0,26970.0,5310.0,4090.0,2790.0,0.0,0.0,0.0,0.0,24600.0,0.0,0.0,15140.0,23490.0,0.0,780.0,0.0,0.0,0.0,12770.0,0.0,0.0,0.0,16700.0,0.0,0.0,54460.0,13390.0,48330.0,0.0,0.0,0.0,54950.0,55880.0,0.0,6490.0,55340.0,0.0,44860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4770.0,32780.0,0.0,65460.0,136680.0,4180.0,87660.0,393230.0,138330.0,260110.0,702910.0,110280.0,0.0,47100.0,33280.0,110700.0,23630.0
890,12900.0,23490.0,3540.0,440.0,0.0,0.0,0.0,8310.0,3780.0,1250.0,2040.0,5110.0,2930.0,0.0,4960.0,0.0,5510.0,2560.0,0.0,23350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7850.0,4390.0,38180.0,0.0,47070.0,0.0,0.0,0.0,98620.0,23210.0,0.0,0.0,0.0,0.0,0.0,0.0,134530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185110.0,0.0,7000.0,3430.0,3980.0,60540.0,3490.0,0.0,1450.0,44240.0,0.0,28610.0,76930.0,88270.0,301300.0,14690.0
891,5420.0,330.0,10530.0,10680.0,0.0,800.0,530.0,1110.0,150.0,930.0,110.0,3630.0,0.0,3110.0,1350.0,11760.0,13020.0,1950.0,0.0,0.0,0.0,17160.0,0.0,0.0,0.0,0.0,9340.0,0.0,0.0,2720.0,0.0,6470.0,0.0,0.0,12460.0,0.0,770.0,26120.0,0.0,29650.0,0.0,13150.0,0.0,0.0,9580.0,40690.0,25340.0,0.0,6660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53590.0,760.0,50420.0,48680.0,690.0,1460.0,0.0,43050.0,1500.0,11350.0,8350.0,68160.0,13250.0,236310.0,0.0
892,8530.0,1210.0,15130.0,0.0,6860.0,13830.0,13970.0,1280.0,950.0,3110.0,1090.0,142820.0,0.0,870.0,1340.0,12510.0,8680.0,0.0,11760.0,0.0,0.0,0.0,0.0,8340.0,11510.0,0.0,0.0,0.0,0.0,1700.0,1050.0,0.0,2880.0,0.0,7080.0,0.0,54600.0,24790.0,1650.0,17830.0,38640.0,28910.0,25260.0,56270.0,0.0,0.0,0.0,20200.0,0.0,0.0,4330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,13310.0,0.0,84500.0,8680.0,25310.0,129160.0,101420.0,465110.0,0.0,120530.0,1740.0,274010.0,91930.0,11740.0,1910.0,125730.0,72400.0
893,2080.0,41360.0,10410.0,0.0,2430.0,6960.0,0.0,28060.0,27290.0,0.0,13900.0,6440.0,1600.0,0.0,3300.0,21520.0,6320.0,0.0,8910.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,21140.0,0.0,0.0,0.0,0.0,56860.0,25650.0,0.0,0.0,53420.0,0.0,0.0,13160.0,0.0,0.0,40780.0,0.0,0.0,0.0,27430.0,0.0,32330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.0,0.0,0.0,0.0,44620.0,3460.0,282250.0,0.0,1790.0,0.0,44940.0,0.0,2420.0,56340.0,0.0,32860.0,62470.0,20490.0,0.0,141210.0
894,26810.0,9270.0,460.0,1200.0,0.0,4420.0,6590.0,1040.0,3110.0,12440.0,26250.0,2050.0,890.0,53380.0,28120.0,37710.0,37960.0,0.0,0.0,0.0,0.0,26910.0,0.0,0.0,6870.0,0.0,820.0,0.0,0.0,0.0,750.0,0.0,79200.0,0.0,0.0,0.0,0.0,38680.0,0.0,9830.0,60550.0,82700.0,0.0,106880.0,39190.0,0.0,0.0,78100.0,6990.0,0.0,109110.0,0.0,0.0,0.0,0.0,0.0,0.0,13150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7710.0,0.0,185210.0,0.0,31590.0,7650.0,16960.0,3750.0,82770.0,124020.0,143650.0,300.0,0.0,4990.0,32020.0,1160.0,16140.0
895,9830.0,4970.0,0.0,4760.0,4760.0,1350.0,6860.0,11850.0,0.0,32140.0,2640.0,31600.0,5800.0,2020.0,19060.0,2780.0,2110.0,0.0,0.0,1340.0,0.0,0.0,0.0,14260.0,0.0,0.0,0.0,0.0,1490.0,0.0,0.0,6620.0,14920.0,13090.0,0.0,0.0,0.0,12380.0,11870.0,115380.0,193510.0,0.0,40070.0,24270.0,18790.0,35780.0,0.0,0.0,0.0,55800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225400.0,72740.0,250260.0,12330.0,12130.0,10990.0,24290.0,940.0,750.0,57650.0,34210.0,5880.0,5560.0,182360.0,9780.0,0.0,14410.0
896,3710.0,2900.0,2490.0,1550.0,0.0,42060.0,28470.0,6590.0,9710.0,2470.0,15970.0,45650.0,3120.0,3760.0,1060.0,10330.0,4410.0,2260.0,0.0,0.0,0.0,0.0,38420.0,2650.0,10930.0,2190.0,0.0,0.0,0.0,9370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18960.0,42680.0,0.0,15630.0,2480.0,87110.0,0.0,6230.0,54170.0,600.0,36750.0,219830.0,6020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202440.0,0.0,0.0,1750.0,280110.0,0.0,4640.0,0.0,43620.0,58390.0,44050.0,183940.0,120.0,0.0,114960.0,23680.0,5950.0
897,14010.0,13320.0,2380.0,0.0,790.0,0.0,8470.0,13380.0,0.0,630.0,0.0,0.0,0.0,23150.0,970.0,40320.0,0.0,0.0,2180.0,22520.0,0.0,0.0,0.0,34000.0,0.0,0.0,61990.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,10240.0,29380.0,0.0,0.0,0.0,74180.0,76650.0,27740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,52380.0,73650.0,719360.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,610.0,114660.0,9150.0,110470.0,0.0
