user_id,1-01d,1-02d,1-03d,1-04d,1-05d,1-06d,1-07d,1-08d,1-09d,1-10d,1-11d,1-12d,1-13d,1-14d,1-15d,1-16d,1-17d,1-18d,1-19d,1-20d,1-21d,1-22d,1-23d,1-24d,1-25d,1-26d,1-27d,1-28d,1-29d,1-30d,2-01d,2-02d,2-03d,2-04d,2-05d,2-06d,2-07d,2-08d,2-09d,2-10d,2-11d,2-12d,2-13d,2-14d,2-15d,2-16d,2-17d,2-18d,2-19d,2-20d,2-21d,2-22d,2-23d,2-24d,2-25d,2-26d,2-27d,2-28d,2-29d,2-30d,3-01d,3-02d,3-03d,3-04d,3-05d,3-06d,3-07d,3-08d,3-09d,3-10d,3-11d,3-12d,3-13d,3-14d,3-15d,3-16d,3-17d,3-18d,3-19d,3-20d,3-21d,3-22d,3-23d,3-24d,3-25d,3-26d,3-27d,3-28d,3-29d,3-30d,4-01d,4-02d,4-03d,4-04d,4-05d,4-06d,4-07d,4-08d,4-09d,4-10d,4-11d,4-12d,4-13d,4-14d,4-15d,4-16d,4-17d,4-18d,4-19d,4-20d,4-21d,4-22d,4-23d,4-24d,4-25d,4-26d,4-27d,4-28d,4-29d,4-30d,5-01d,5-02d,5-03d,5-04d,5-05d,5-06d,5-07d,5-08d,5-09d,5-10d,5-11d,5-12d,5-13d,5-14d,5-15d,5-16d,5-17d,5-18d,5-19d,5-20d,5-21d,5-22d,5-23d,5-24d,5-25d,5-26d,5-27d,5-28d,5-29d,5-30d
624,0.0,0.0,5850.0,7900.0,2370.0,8090.0,11930.0,3850.0,6150.0,0.0,11180.0,4080.0,9920.0,25440.0,230.0,29180.0,3200.0,3700.0,630.0,1670.0,420.0,830.0,0.0,750.0,0.0,3770.0,14280.0,6300.0,3500.0,0.0,0.0,0.0,0.0,2130.0,0.0,39920.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,0.0,0.0,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,14570.0,0.0,0.0,0.0,0.0,0.0,0.0,91730.0,0.0,0.0,114140.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25850.0,0.0,24840.0,51030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153640.0,0.0,0.0,69860.0,0.0,0.0,68580.0,0.0,910.0,33350.0,4590.0,0.0,0.0,75220.0,49360.0,21640.0,131220.0,0.0,0.0,58840.0,780.0,3050.0,0.0,131200.0,850.0,86370.0,0.0,17950.0,0.0
625,410.0,990.0,1610.0,0.0,0.0,1800.0,9620.0,14670.0,0.0,980.0,0.0,2510.0,0.0,10070.0,6830.0,0.0,3050.0,0.0,2040.0,25940.0,5670.0,660.0,2090.0,0.0,30670.0,11210.0,0.0,3920.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,19150.0,27490.0,21610.0,1870.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10790.0,0.0,0.0,25100.0,0.0,53400.0,198040.0,0.0,0.0,0.0,0.0,0.0,21140.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61710.0,2380.0,11160.0,91340.0,0.0,0.0,380.0,0.0,134380.0,0.0,5960.0,3440.0,5330.0,0.0,42300.0,2070.0,0.0,0.0,2810.0,138390.0,620.0,0.0,62020.0,0.0,17110.0,40720.0,0.0,0.0,196480.0,520.0
626,12720.0,1080.0,4070.0,0.0,6850.0,4700.0,2060.0,0.0,0.0,1170.0,990.0,2650.0,0.0,550.0,0.0,4180.0,0.0,930.0,0.0,3380.0,15250.0,3140.0,300.0,0.0,500.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,500.0,0.0,6460.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,35800.0,0.0,0.0,0.0,52810.0,0.0,0.0,0.0,0.0,38120.0,0.0,0.0,0.0,13990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41020.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31280.0,0.0,0.0,0.0,1390.0,65620.0,106680.0,291160.0,0.0,250.0,9460.0,4200.0,0.0,0.0,3680.0,0.0,540.0,0.0,860.0,0.0,0.0,0.0
627,2860.0,3860.0,0.0,2300.0,0.0,0.0,0.0,0.0,4460.0,0.0,21630.0,0.0,7630.0,4770.0,1080.0,3790.0,1640.0,14850.0,870.0,4490.0,430.0,4530.0,2970.0,2470.0,860.0,5770.0,500.0,2880.0,370.0,1180.0,19110.0,6740.0,0.0,0.0,820.0,9870.0,0.0,0.0,0.0,2380.0,910.0,0.0,0.0,0.0,9690.0,0.0,1170.0,4120.0,0.0,0.0,1190.0,8220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18840.0,252320.0,6590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42180.0,8120.0,0.0,11850.0,20470.0,0.0,0.0,0.0,0.0,24850.0,0.0,0.0,16720.0,0.0,0.0,8180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10340.0,35010.0,0.0,2520.0,30330.0,8050.0,4780.0,116490.0,0.0,950.0,740.0,1230.0,0.0,1480.0,2970.0,2180.0,9930.0,4160.0,0.0,7250.0,0.0,0.0,9990.0,0.0,1800.0,450.0,0.0,7000.0,118530.0,0.0
628,1900.0,13250.0,3880.0,1290.0,3890.0,0.0,4110.0,3740.0,0.0,3550.0,0.0,0.0,0.0,5570.0,5150.0,0.0,0.0,4330.0,960.0,0.0,0.0,23470.0,2300.0,0.0,13560.0,1890.0,0.0,1310.0,0.0,3620.0,0.0,0.0,0.0,0.0,0.0,0.0,34650.0,4210.0,9930.0,9950.0,0.0,0.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174050.0,94190.0,0.0,0.0,23240.0,0.0,0.0,0.0,0.0,0.0,0.0,25460.0,0.0,0.0,26590.0,0.0,0.0,26080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,90140.0,0.0,0.0,4120.0,0.0,0.0,183050.0,0.0,0.0,75550.0,0.0,0.0,0.0,0.0,0.0,135530.0,0.0,540.0,5160.0,3260.0,64350.0,0.0,240950.0,0.0,0.0,0.0,7850.0
629,0.0,440.0,5150.0,3590.0,4270.0,0.0,0.0,3030.0,8880.0,8800.0,840.0,3920.0,570.0,0.0,0.0,0.0,20420.0,3970.0,8240.0,500.0,137920.0,3490.0,2740.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27260.0,3270.0,0.0,0.0,28860.0,0.0,1170.0,0.0,1290.0,0.0,600.0,0.0,26520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193310.0,0.0,0.0,0.0,135150.0,33670.0,177810.0,0.0,17190.0,0.0,0.0,0.0,76100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,1230.0,1770.0,565690.0,0.0,2000.0,670.0,0.0,46170.0,100380.0,34830.0,0.0,0.0,1660.0,38920.0,38710.0,0.0,1060.0,233350.0,8970.0,0.0,5170.0,46400.0,243840.0,1430.0,0.0,114950.0,720.0,0.0,0.0
630,10460.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,390.0,2420.0,0.0,1040.0,0.0,0.0,1100.0,510.0,14450.0,0.0,0.0,0.0,0.0,820.0,0.0,2060.0,770.0,600.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6420.0,0.0,0.0,8600.0,0.0,0.0,0.0,0.0,0.0,13080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14340.0,23260.0,0.0,0.0,0.0,0.0,28700.0,0.0,22770.0,20020.0,0.0,0.0,0.0,0.0,0.0,4590.0,0.0,22430.0,0.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,8110.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,1350.0,18350.0,21410.0,390.0,0.0,0.0,0.0,0.0,560.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,12350.0,0.0,630.0,17040.0
631,0.0,1680.0,4500.0,10610.0,12130.0,0.0,19260.0,990.0,0.0,16780.0,5060.0,4190.0,8980.0,2470.0,1900.0,3100.0,5930.0,0.0,4900.0,11920.0,9980.0,2300.0,5710.0,2980.0,0.0,1000.0,9770.0,3900.0,11140.0,3700.0,7150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50180.0,0.0,0.0,0.0,0.0,0.0,0.0,70150.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,21340.0,0.0,0.0,1560.0,0.0,6090.0,0.0,0.0,0.0,98960.0,0.0,0.0,0.0,14060.0,0.0,17190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67120.0,0.0,0.0,56590.0,0.0,0.0,0.0,0.0,146500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,0.0,5740.0,0.0,1380.0,1790.0,0.0,33430.0,170170.0,0.0,409490.0,7280.0,0.0,0.0,0.0,0.0,26880.0,141160.0,0.0,4610.0,0.0,72680.0,0.0,18960.0,34780.0,122280.0,0.0,2950.0,4370.0,248320.0
632,27900.0,840.0,11210.0,0.0,0.0,0.0,11760.0,20160.0,0.0,9180.0,1220.0,11000.0,11490.0,32050.0,2660.0,0.0,0.0,10130.0,32250.0,7450.0,3010.0,0.0,900.0,11740.0,0.0,8390.0,2860.0,13140.0,3220.0,0.0,22980.0,0.0,1630.0,0.0,24050.0,0.0,26400.0,6340.0,0.0,19820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54360.0,0.0,0.0,39250.0,2970.0,0.0,0.0,0.0,0.0,205910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21620.0,0.0,0.0,0.0,0.0,0.0,8830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,0.0,3700.0,155880.0,47420.0,155320.0,9490.0,480.0,88330.0,145200.0,15400.0,27570.0,3420.0,0.0,39240.0,0.0,0.0,148760.0,3820.0,149680.0,10810.0,0.0,950.0,0.0,0.0,2620.0,0.0,9390.0,9530.0
633,5580.0,4240.0,0.0,0.0,0.0,16030.0,11290.0,11290.0,5780.0,0.0,4110.0,43440.0,1580.0,2180.0,0.0,0.0,3940.0,0.0,11410.0,10220.0,9060.0,0.0,830.0,4000.0,0.0,0.0,0.0,2640.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,0.0,0.0,0.0,0.0,19080.0,17880.0,0.0,0.0,6360.0,0.0,0.0,0.0,970.0,0.0,0.0,0.0,22370.0,0.0,0.0,177990.0,0.0,0.0,0.0,0.0,36860.0,0.0,35370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20120.0,0.0,0.0,0.0,0.0,183190.0,68050.0,0.0,0.0,4790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,29060.0,0.0,0.0,0.0,0.0,0.0,205450.0,15290.0,900.0,13470.0,0.0,0.0,85120.0,3650.0,0.0,1760.0,0.0,0.0,0.0,6450.0,3750.0,66260.0,0.0,0.0,136250.0,9560.0,2990.0,910.0,0.0
634,11820.0,4680.0,0.0,4470.0,0.0,0.0,0.0,3560.0,2910.0,4320.0,4550.0,28270.0,1090.0,0.0,0.0,31750.0,4680.0,2530.0,1260.0,0.0,0.0,4190.0,1270.0,0.0,12020.0,4610.0,6740.0,4920.0,870.0,16390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37850.0,4840.0,0.0,23010.0,0.0,0.0,16700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.0,0.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.0,0.0,39170.0,50580.0,0.0,0.0,95150.0,0.0,39420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,0.0,4160.0,39660.0,3530.0,1190.0,13220.0,0.0,0.0,105690.0,105910.0,0.0,53250.0,12940.0,269270.0,64730.0,0.0,24010.0,0.0,10160.0,25850.0,0.0,0.0,0.0,1270.0,1900.0,0.0,0.0,780.0,0.0
635,2490.0,1330.0,84560.0,6750.0,2810.0,0.0,3100.0,1740.0,4000.0,9620.0,0.0,1690.0,1580.0,0.0,0.0,0.0,0.0,1730.0,0.0,5260.0,3160.0,0.0,1320.0,0.0,0.0,1800.0,0.0,2330.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,6500.0,0.0,48320.0,0.0,0.0,0.0,75490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12760.0,0.0,0.0,0.0,25350.0,0.0,0.0,0.0,0.0,0.0,0.0,56650.0,0.0,0.0,0.0,12290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,1760.0,29420.0,0.0,19650.0,0.0,98970.0,0.0,12810.0,0.0,0.0,1740.0,0.0,6680.0,1520.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,276700.0,970.0,0.0,2480.0,0.0,0.0,3850.0,0.0
636,0.0,68380.0,0.0,72480.0,0.0,0.0,0.0,3880.0,0.0,3120.0,0.0,5100.0,0.0,870.0,19670.0,2250.0,0.0,17360.0,20830.0,4650.0,1680.0,5140.0,18970.0,1590.0,1500.0,36120.0,5200.0,7590.0,0.0,1790.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25770.0,0.0,0.0,9620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56880.0,0.0,62170.0,0.0,0.0,0.0,0.0,21680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26070.0,327570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34390.0,2370.0,2950.0,75890.0,0.0,0.0,39780.0,65590.0,1810.0,57500.0,0.0,0.0,0.0,0.0,9430.0,0.0,0.0,40240.0,0.0,213550.0,0.0,1660.0,3540.0,0.0,0.0,0.0,480.0,0.0,0.0
637,460.0,1420.0,0.0,890.0,7190.0,3600.0,0.0,0.0,23110.0,0.0,13060.0,1000.0,0.0,3120.0,340.0,4250.0,9250.0,3160.0,3800.0,4250.0,1350.0,5180.0,350.0,5400.0,700.0,2370.0,630.0,1780.0,1190.0,3290.0,8730.0,0.0,0.0,0.0,9500.0,0.0,6950.0,6620.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,12460.0,0.0,13330.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,17870.0,0.0,0.0,18440.0,0.0,0.0,0.0,6750.0,0.0,0.0,0.0,0.0,0.0,22970.0,14020.0,0.0,0.0,1590.0,16350.0,0.0,0.0,16150.0,0.0,0.0,0.0,0.0,0.0,0.0,26170.0,21450.0,84650.0,11650.0,7570.0,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36280.0,910.0,0.0,9640.0,0.0,0.0,43200.0,0.0,44020.0,1240.0,7970.0,0.0,0.0,8050.0,0.0,199110.0,2350.0,300.0,2260.0,0.0,970.0,56220.0,0.0,8730.0,0.0,82280.0,170.0
638,1690.0,0.0,0.0,7190.0,7260.0,180.0,6180.0,2300.0,4600.0,0.0,2960.0,7710.0,0.0,11770.0,190.0,5450.0,24370.0,15610.0,0.0,1800.0,0.0,1540.0,5020.0,11860.0,0.0,27530.0,0.0,2480.0,5370.0,1230.0,0.0,0.0,0.0,0.0,6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6420.0,11250.0,0.0,0.0,3470.0,0.0,0.0,0.0,10920.0,12750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9890.0,0.0,35980.0,19010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44930.0,158370.0,0.0,18760.0,53480.0,0.0,251300.0,0.0,0.0,0.0,54250.0,26310.0,112450.0,3710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,3900.0,0.0,2250.0,0.0,112780.0,1140.0,299640.0,0.0,0.0,9900.0,0.0,3880.0,0.0,3660.0,980.0,0.0,1310.0,2190.0,214510.0,66700.0,75760.0,0.0,0.0,740.0,0.0,164560.0,242580.0,138010.0,77900.0
639,0.0,0.0,610.0,0.0,3590.0,630.0,0.0,0.0,1750.0,0.0,0.0,0.0,2390.0,0.0,0.0,920.0,3380.0,0.0,0.0,1230.0,4740.0,0.0,0.0,970.0,0.0,0.0,1400.0,2590.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10210.0,0.0,0.0,5590.0,0.0,0.0,0.0,0.0,17830.0,0.0,0.0,4780.0,0.0,0.0,13650.0,2310.0,0.0,2880.0,0.0,0.0,6410.0,22020.0,0.0,0.0,24720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,1620.0,8590.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,3480.0,2210.0,46240.0,44450.0,0.0,0.0,0.0,3860.0,17520.0,0.0,0.0,0.0,0.0,0.0,0.0
640,22700.0,13500.0,2130.0,6660.0,1960.0,1140.0,0.0,3030.0,1430.0,12070.0,1210.0,24330.0,2700.0,2270.0,2590.0,750.0,0.0,0.0,0.0,24560.0,0.0,15200.0,9580.0,2890.0,0.0,1820.0,6020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,45900.0,0.0,0.0,0.0,0.0,12640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,8080.0,5820.0,160830.0,0.0,800.0,161060.0,0.0,0.0,0.0,3970.0,23860.0,0.0,3680.0,0.0,10080.0,19580.0,0.0,0.0,0.0,66660.0,436420.0,14270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2760.0,0.0,3300.0,3360.0,0.0,1240.0,0.0,3140.0,0.0,0.0,0.0,0.0,4850.0,1790.0,1750.0,0.0,9460.0,2180.0,0.0,2430.0,2900.0,0.0,0.0,2940.0,4480.0,240.0,19640.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.0,0.0,0.0,23080.0,0.0,0.0,0.0,0.0,0.0,8140.0,0.0,0.0,0.0,86150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99220.0,0.0,0.0,0.0,0.0,0.0,106610.0,0.0,39150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,540.0,7310.0,0.0,0.0,5550.0,0.0,0.0,28630.0,3600.0,346910.0,0.0,139000.0,0.0,0.0,0.0,72270.0,12990.0,1120.0,121030.0,0.0
642,860.0,0.0,2510.0,7660.0,0.0,0.0,1080.0,4130.0,3710.0,3530.0,0.0,0.0,0.0,19420.0,17250.0,0.0,8970.0,8270.0,1990.0,1380.0,6110.0,3510.0,0.0,3950.0,0.0,7700.0,0.0,2930.0,0.0,14130.0,0.0,4550.0,0.0,0.0,0.0,8760.0,0.0,0.0,0.0,57980.0,0.0,0.0,0.0,0.0,13150.0,0.0,8420.0,0.0,41750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10900.0,0.0,0.0,0.0,0.0,4190.0,0.0,0.0,0.0,0.0,0.0,10780.0,0.0,49830.0,0.0,0.0,7580.0,27570.0,21980.0,0.0,30850.0,112920.0,30000.0,127000.0,0.0,0.0,0.0,125580.0,0.0,188320.0,8200.0,0.0,0.0,64470.0,1150.0,36370.0,3710.0,19490.0,303730.0,820.0
643,0.0,0.0,106600.0,0.0,12360.0,0.0,9750.0,0.0,0.0,25620.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,9960.0,0.0,2700.0,4000.0,0.0,0.0,0.0,0.0,3990.0,0.0,2260.0,2190.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,25080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.0,20860.0,0.0,0.0,44720.0,0.0,0.0,3390.0,7870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67530.0,315300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,47520.0,137150.0,10070.0,0.0,43680.0,29160.0,18540.0,114240.0,84990.0,0.0,0.0,0.0,8000.0,0.0,0.0,65860.0,0.0,619310.0,15550.0,0.0,5940.0
